Subject,Channel,Delta,Theta,Alpha,Beta,Gamma
sub-077,Cz,2.799278055838658e-10,2.877123844264433e-11,8.050670663663781e-12,8.655103759119059e-12,2.4273334076502884e-12
sub-077,Pz,2.7936533741999447e-10,2.8765213367675773e-11,8.756205893285335e-12,9.666564206086162e-12,2.898661745974785e-12
sub-078,Fp1,3.038634060905741e-10,2.9512748802247075e-11,1.1384015790650362e-11,2.5371962274468877e-11,1.5613394592622754e-11
sub-078,Fp2,3.026817023866835e-10,2.879302840543079e-11,9.887838255887741e-12,1.8787116419995805e-11,8.564629523606416e-12
sub-078,F3,2.8071703904269735e-10,2.7050785132869185e-11,8.59177333257865e-12,1.290013748501943e-11,5.0962989550380055e-12
sub-078,F4,2.8198801285131996e-10,2.827102161979384e-11,9.274081576641644e-12,1.4746099455260103e-11,6.526064784882677e-12
sub-078,C3,2.7078299291862247e-10,2.5967731131318577e-11,7.975050182573059e-12,9.555302739265958e-12,2.260919145099656e-12
sub-078,C4,2.6765111810229974e-10,2.60995817972613e-11,8.025147386969392e-12,9.385294483308367e-12,2.2885244512508172e-12
sub-078,P3,2.7082600696754677e-10,2.6415402523678536e-11,8.406830315478616e-12,1.0769008559224282e-11,2.2137710966869264e-12
sub-078,P4,2.904798143146602e-10,2.854257371840678e-11,8.889086769528326e-12,1.0711032275124991e-11,2.2649490756750774e-12
sub-078,O1,2.7578042563962127e-10,2.798511616323725e-11,9.754845252001955e-12,1.289027999502047e-11,2.691946234141275e-12
sub-078,O2,2.825116554055225e-10,2.8457268367824653e-11,9.89670803691439e-12,1.3043336028503814e-11,2.8713649134675586e-12
sub-078,F7,2.937243168958831e-10,2.9920430345918985e-11,1.0417083866154427e-11,1.494286931644363e-11,6.254528622002364e-12
sub-078,F8,2.9342140064417625e-10,3.1946521414650014e-11,1.1626991176815718e-11,1.618409204559421e-11,5.650055255908222e-12
sub-078,T3,2.756359525536684e-10,2.8532218821608816e-11,1.1024540438347447e-11,2.3011167930065723e-11,1.2349415100889245e-11
sub-078,T4,2.7281243019689776e-10,2.8151272238940282e-11,1.0739790497363034e-11,1.5942271257873735e-11,6.123085207889302e-12
sub-078,T5,2.738270528957561e-10,2.8244209372836288e-11,1.0344562109066192e-11,1.4318268793077567e-11,3.671522246305866e-12
sub-078,T6,2.7435989162178427e-10,2.7370078382673473e-11,9.32039029034156e-12,1.224075053516604e-11,2.744946712198718e-12
sub-078,Fz,2.7470229354604094e-10,2.6521986516351563e-11,8.012094892828208e-12,9.735035218481475e-12,2.2421004690981453e-12
sub-078,Cz,2.6865583587609923e-10,2.5890331896277327e-11,7.570459308474544e-12,8.88105172099394e-12,1.8533845204345132e-12
sub-078,Pz,2.7402976585509503e-10,2.6720111204007398e-11,8.11821854289789e-12,9.648611519225493e-12,2.110977617321824e-12
sub-079,Fp1,1.961345854844027e-09,2.5469658871098477e-10,1.062418084544412e-10,2.375603107025291e-10,1.1534666788053503e-10
sub-079,Fp2,2.2351846629845336e-09,2.857175554541996e-10,1.202649452775584e-10,2.632820734147591e-10,1.2442684939711575e-10
sub-079,F3,1.7854221811458747e-09,2.4754551297753706e-10,9.875234918164546e-11,1.6736518822679953e-10,7.113636438844891e-11
sub-079,F4,1.8064290988805656e-09,2.463984404441876e-10,9.794842395546845e-11,1.758827723377145e-10,8.442734570706013e-11
sub-079,C3,1.7792371200368122e-09,2.4619423836839045e-10,9.874234469372781e-11,1.6858779616288704e-10,7.284804201614316e-11
sub-079,C4,1.7681656105350922e-09,2.4225197168496376e-10,9.572784842619888e-11,1.5970714566973064e-10,6.8780962412202e-11
sub-079,P3,1.7697948600474707e-09,2.4199056121042106e-10,1.0167968548378215e-10,1.5712661406892925e-10,6.554232899753329e-11
sub-079,P4,1.788704834466857e-09,2.487877484889265e-10,1.0867409468813906e-10,1.6691279454346743e-10,7.03151090027268e-11
sub-079,O1,1.7671379812171901e-09,2.411612737244614e-10,1.2954182596836963e-10,1.4805019333254697e-10,5.943615995004471e-11
sub-079,O2,1.7852126151562073e-09,2.5083849836379546e-10,1.3946963461735575e-10,1.6573359940093175e-10,6.838497383583942e-11
sub-079,F7,1.7913387149114661e-09,2.493100955181304e-10,1.0246702066311243e-10,1.8576050601351428e-10,8.837002088797226e-11
sub-079,F8,1.8001514241058257e-09,2.604102669172862e-10,1.0828866325195322e-10,1.8725411558980015e-10,8.423467067799206e-11
sub-079,T3,1.7852484947689302e-09,2.4961609364322717e-10,1.0316625446050437e-10,1.7099888652623276e-10,7.513304094195252e-11
sub-079,T4,1.7884556977668528e-09,2.489175875496637e-10,1.0226485705661133e-10,1.737944523242145e-10,8.118208966882488e-11
sub-079,T5,1.787268522995057e-09,2.5366307801035554e-10,1.1066097104327436e-10,1.704455884419027e-10,7.043352881390905e-11
sub-079,T6,1.779376604746323e-09,2.479649422324362e-10,1.148476251939724e-10,1.6518410102443608e-10,7.109168276327352e-11
sub-079,Fz,1.7877456297838142e-09,2.48832809784014e-10,9.833872045550846e-11,1.58337393603236e-10,6.503540349469322e-11
sub-079,Cz,1.7778791999061624e-09,2.4628646008212563e-10,9.821048675214676e-11,1.66353698007891e-10,7.104284489755626e-11
sub-079,Pz,1.783415715344503e-09,2.4820935752782666e-10,1.0952376212167636e-10,1.6892508603164054e-10,7.22958426480442e-11
sub-080,Fp1,4.235623472871195e-10,3.7642968815146026e-11,2.483289499443541e-11,1.6911866541731576e-11,5.106439569113701e-12
sub-080,Fp2,3.142964082780828e-10,3.389248182924051e-11,2.090421058940295e-11,2.0723619235620862e-11,7.2004566985828275e-12
sub-080,F3,2.7373763271397464e-10,3.2646256743472625e-11,2.227762859248153e-11,1.7581617601927052e-11,9.650522527846581e-12
sub-080,F4,2.554106145151869e-10,2.9348402414744484e-11,1.560202048010186e-11,1.4544146209494167e-11,4.2706516323376865e-12
sub-080,C3,2.48878001172992e-10,2.779112616889843e-11,1.1295815182988299e-11,1.2578975736923187e-11,2.9938974896203193e-12
sub-080,C4,2.4698686960444917e-10,2.7285244153742055e-11,1.1021990219854163e-11,1.229270867962541e-11,2.8861126120746292e-12
sub-080,P3,2.510450643948817e-10,3.6930713026565455e-11,3.970038854398793e-11,1.8538453836869715e-11,2.7464901742874094e-12
sub-080,P4,2.4987561489967744e-10,4.359687165380942e-11,6.612598477885936e-11,1.8692408584860743e-11,3.1837570368154172e-12
sub-080,O1,2.564744745415519e-10,7.52021838152126e-11,1.6558942667643714e-10,3.619683153375107e-11,5.960404604870586e-12
sub-080,O2,2.533383384808066e-10,7.465729871687721e-11,1.6810431347470127e-10,3.2566860985092197e-11,4.749034183625371e-12
sub-080,F7,1.1436999408184864e-09,1.4847355917203557e-10,7.016801260104499e-11,1.1372663246158104e-10,2.0990570901620814e-10
sub-080,F8,2.904910674547947e-10,3.2959233146318956e-11,1.631614680695173e-11,1.766765388894951e-11,4.6410014243378445e-12
sub-080,T3,2.5382113673980257e-10,3.205936755707513e-11,1.7410829899504524e-11,2.168149875801932e-11,7.697354492852335e-12
sub-080,T4,2.5728254315398995e-10,3.256364212619533e-11,1.9146336265495862e-11,1.8204724709084834e-11,4.365432930002589e-12
sub-080,T5,2.555157667405673e-10,5.488625006759416e-11,9.028069046296192e-11,3.51007704119798e-11,6.131847306108523e-12
sub-080,T6,2.5491174225499537e-10,5.379100544766417e-11,9.332545666983676e-11,2.614548079014958e-11,4.307484043714848e-12
sub-080,Fz,3.1602050009033755e-10,3.3235484263295955e-11,2.0498725740934007e-11,1.3015029754359191e-11,2.6610646646540097e-12
sub-080,Cz,2.474795572396272e-10,2.6979626239694085e-11,8.85434590925197e-12,1.0234055269069368e-11,2.085873586613762e-12
sub-080,Pz,2.5203886612470156e-10,4.0269623376060064e-11,5.3121052888621546e-11,1.6625371349361478e-11,2.9171997062329194e-12
sub-081,Fp1,3.769923440698423e-10,4.021800119237913e-11,1.0686415696741047e-11,1.0909895827301724e-11,3.031297023777497e-12
sub-081,Fp2,3.785989813714501e-10,4.137184011273277e-11,1.0802834712494134e-11,1.1252656108309551e-11,3.805683476173708e-12
sub-081,F3,2.6473646358562804e-10,3.009353759614211e-11,8.993758047150034e-12,8.932736506790665e-12,1.7937578875602822e-12
sub-081,F4,2.6570192176216746e-10,2.950846856261943e-11,8.753925851864182e-12,8.963034731638653e-12,1.851379853201844e-12
sub-081,C3,2.5411075199271676e-10,2.7495882963757583e-11,8.300479973444899e-12,8.350423133026982e-12,1.6365815465525016e-12
sub-081,C4,2.552290892429529e-10,2.8131816934926376e-11,8.297206422762793e-12,8.39746285303334e-12,1.6361252108190982e-12
sub-081,P3,2.5757940941954375e-10,3.0036306845632e-11,1.064972957523569e-11,9.050818612418952e-12,1.7770144531899706e-12
sub-081,P4,2.5965349204129865e-10,2.923363377288323e-11,9.83658258408087e-12,9.023260472832251e-12,1.68897966726447e-12
sub-081,O1,2.594745364248941e-10,3.2132840895485776e-11,1.458205951931964e-11,1.002099326407876e-11,2.0172989192732595e-12
sub-081,O2,2.59306006619656e-10,3.1796456596324946e-11,1.486550027870816e-11,9.985614038669119e-12,1.8195328621809184e-12
sub-081,F7,2.687444597252358e-10,3.036475825264692e-11,9.438801588342085e-12,9.380493325982368e-12,2.081270896144551e-12
sub-081,F8,2.695311344348258e-10,3.169101218870923e-11,9.533000704704517e-12,9.619186765891649e-12,2.237341722814326e-12
sub-081,T3,2.5889776759545213e-10,3.010264029227738e-11,9.326515253739244e-12,9.39306678249186e-12,2.318028975408476e-12
sub-081,T4,2.5853334288982477e-10,3.151360259330428e-11,9.45901784370732e-12,9.216366882653846e-12,2.116331035401437e-12
sub-081,T5,2.5993433486044556e-10,3.201976322660248e-11,1.1326422726558626e-11,9.646597094892163e-12,2.1008730240857787e-12
sub-081,T6,2.5688301333643214e-10,3.1644647911714394e-11,1.1206120477587324e-11,9.198024786086937e-12,1.890296054327745e-12
sub-081,Fz,2.6264140778054937e-10,3.01756069488625e-11,9.032686193971932e-12,8.826744074223273e-12,1.6944758427887058e-12
sub-081,Cz,2.7892186887042316e-10,2.9716928730890856e-11,9.075366732586499e-12,9.566316020293807e-12,1.8388914874586762e-12
sub-081,Pz,2.5665941497474426e-10,2.8471737838753077e-11,9.424419667563794e-12,8.867829788048715e-12,1.6441806956621219e-12
sub-082,Fp1,2.7342845280865985e-10,3.01538402299659e-11,1.259646325004657e-11,1.3692099084254638e-11,4.726902042875252e-12
sub-082,Fp2,5.305536834123011e-10,4.44555904551135e-11,1.7151518036112344e-11,2.0484769226598516e-11,7.630167594268805e-12
sub-082,F3,2.632828794361493e-10,2.8337662388964846e-11,1.0107597116400744e-11,1.2021703276275328e-11,4.181236883716021e-12
sub-082,F4,2.6283494805276435e-10,2.8712223040294385e-11,1.0833270444458143e-11,1.5496365843322506e-11,7.276148963148578e-12
sub-082,C3,2.6069160842015264e-10,2.715747747384875e-11,8.89666067494384e-12,1.0556833494118498e-11,3.56650455126279e-12
sub-082,C4,2.5893586682008285e-10,2.706410887604606e-11,8.972126348565844e-12,1.0594296382939832e-11,3.5049274200184952e-12
sub-082,P3,2.652943729200109e-10,3.06572692976628e-11,1.624354420555248e-11,1.103869473813353e-11,2.77392607512666e-12
sub-082,P4,2.624922844254349e-10,2.931343017684106e-11,1.3027406972793448e-11,1.1311800665170092e-11,3.081706876831835e-12
sub-082,O1,2.701734576053538e-10,3.7523010749206583e-11,2.7476371055952853e-11,1.3369445287848338e-11,3.7767781050708515e-12
sub-082,O2,2.7994031080457253e-10,4.25917308732895e-11,3.275302869686001e-11,1.401017788388218e-11,4.023976260971725e-12
sub-082,F7,2.7241473918020675e-10,3.0460891688550197e-11,1.252854083841129e-11,1.674002102410131e-11,1.0746719633368645e-11
sub-082,F8,2.6446490280983095e-10,3.046968952371988e-11,1.2626416511569574e-11,1.4118348794697317e-11,6.327955243993553e-12
sub-082,T3,2.647149150690482e-10,3.327564818661111e-11,1.579489984852456e-11,1.5865320980776487e-11,9.45031830505755e-12
sub-082,T4,2.633412475961309e-10,3.192967476651184e-11,1.34290994649896e-11,1.3286174429916328e-11,6.2331258483330854e-12
sub-082,T5,2.710481374907829e-10,4.394249461269513e-11,3.603643214953239e-11,1.3629010140904378e-11,4.154889759194343e-12
sub-082,T6,2.70826420758406e-10,4.254255877857136e-11,2.908291146981345e-11,1.3031143088291963e-11,3.902527456575804e-12
sub-082,Fz,2.712240492319191e-10,2.9906629867736085e-11,1.1071618865153239e-11,1.1369990066212222e-11,3.2152586048962882e-12
sub-082,Cz,2.6288032003609496e-10,2.7930192078981436e-11,8.777898283330102e-12,9.900612728149563e-12,2.6575990225904953e-12
sub-082,Pz,2.616391162147251e-10,2.7730325938497094e-11,1.0915850497546663e-11,1.0268816258493418e-11,2.8809953526299263e-12
sub-083,Fp1,3.6712511291208e-10,3.981790819070418e-11,1.0631458520921548e-11,1.4407764269536297e-11,7.594409852175538e-12
sub-083,Fp2,3.775027440033436e-10,3.9202317857966095e-11,1.0190394416940718e-11,1.1590973552911802e-11,4.878816076333304e-12
sub-083,F3,2.620418060440804e-10,2.780597520931257e-11,8.427813542277655e-12,1.1368089781108462e-11,5.6636597383135196e-12
sub-083,F4,2.686688719189829e-10,2.791606945634023e-11,8.203135395494798e-12,1.0225914446249242e-11,3.990098168233516e-12
sub-083,C3,2.495783747001237e-10,2.5965982057178552e-11,7.571420792789679e-12,8.248675550617749e-12,2.312537054714755e-12
sub-083,C4,2.503881798725912e-10,2.6060753128307933e-11,7.530806597657083e-12,8.3249483655508e-12,2.3046238084214556e-12
sub-083,P3,2.5290472833293153e-10,2.6408301832768247e-11,8.000461447159054e-12,8.765384904858813e-12,2.3373793199750614e-12
sub-083,P4,2.523082719027513e-10,2.6475721098079865e-11,8.152591116787928e-12,9.267619813313456e-12,2.8403616102226506e-12
sub-083,O1,2.554654411758625e-10,2.7048116752959733e-11,9.030000103892271e-12,9.923656079816244e-12,3.1156572336157518e-12
sub-083,O2,2.5480814443960357e-10,2.6918394839828032e-11,9.074215260292063e-12,1.0315543993736156e-11,3.4826630731912914e-12
sub-083,F7,2.6902655873177385e-10,2.8369603175570725e-11,9.266796271329446e-12,1.43468238194574e-11,9.469587882076034e-12
sub-083,F8,2.7690813436345086e-10,2.936847669801001e-11,9.24127635074245e-12,1.296166350688886e-11,6.610672234633586e-12
sub-083,T3,2.574623600572984e-10,2.7544750456522368e-11,9.365373235818921e-12,1.3246803637482939e-11,7.122899025569387e-12
sub-083,T4,4.4365955874824154e-10,3.008389597661785e-11,9.885896860308952e-12,1.4980509431562675e-11,7.732590565861324e-12
sub-083,T5,2.5894221441380267e-10,2.741297140688133e-11,9.155474330717272e-12,1.067536073315763e-11,3.4668824474118145e-12
sub-083,T6,2.569922682922131e-10,2.735898291384761e-11,9.554398186340375e-12,1.3078338130914126e-11,5.595391812782441e-12
sub-083,Fz,2.582942452150217e-10,2.7276440896381817e-11,7.79588775207532e-12,8.322661109077582e-12,2.14339020724413e-12
sub-083,Cz,2.5354028947770734e-10,2.6066753880526757e-11,7.518162626318985e-12,7.862852975446392e-12,1.741138317845222e-12
sub-083,Pz,2.518710706220611e-10,2.6336533871410824e-11,7.839789992904532e-12,8.433964607240848e-12,2.217902812332599e-12
sub-084,Fp1,2.5917140097562017e-10,3.42804048999255e-11,9.856726506181535e-12,1.8871802614960862e-11,7.499850151344295e-12
sub-084,Fp2,2.416900612606069e-10,3.0303100419610146e-11,9.064173297822126e-12,1.65247846301295e-11,7.220146221309814e-12
sub-084,F3,2.091911112400948e-10,2.9106258470565914e-11,8.620135738019094e-12,1.2291943741321371e-11,4.038954718750143e-12
sub-084,F4,2.184311356165208e-10,2.937611549685298e-11,8.905970031441156e-12,1.4369433725383327e-11,7.1780060758230065e-12
sub-084,C3,1.9479663482237004e-10,2.6589822103836066e-11,7.835828996797932e-12,1.0033711205099505e-11,2.9786835192987053e-12
sub-084,C4,1.9246650195948277e-10,2.5920203599471855e-11,7.918471905263252e-12,9.9895763442648e-12,3.1160062875794e-12
sub-084,P3,2.008382086732723e-10,2.8475050840920238e-11,9.322660091326091e-12,1.097327425206018e-11,2.9678345269267004e-12
sub-084,P4,2.013600463796437e-10,3.1359322110115955e-11,1.0834370215036435e-11,1.1162681036283945e-11,3.2104288366970756e-12
sub-084,O1,2.0513597611924884e-10,2.9561042578490616e-11,1.0676681885861619e-11,1.2759891216517e-11,3.5421702063777533e-12
sub-084,O2,2.1376178828619781e-10,3.114407209541456e-11,1.2225414487096692e-11,1.265252941731671e-11,3.72951457876781e-12
sub-084,F7,2.5791509671555625e-10,4.453325793781477e-11,1.077175077228476e-11,1.666516697561517e-11,8.517403038017745e-12
sub-084,F8,2.3343584905536573e-10,3.992632193093297e-11,1.0159984808572982e-11,1.7827355628815412e-11,1.0271292316588072e-11
sub-084,T3,2.2541590199987585e-10,4.3978539735815906e-11,1.033935624664514e-11,1.7454155116116302e-11,1.0486521414041191e-11
sub-084,T4,2.1008534140784604e-10,4.651922995055786e-11,1.0237981233775315e-11,1.900292725815616e-11,1.1605371242233935e-11
sub-084,T5,2.0641972439255088e-10,3.551104885856063e-11,1.1192210127693257e-11,1.272179671530398e-11,3.817858384891908e-12
sub-084,T6,2.0477539653061214e-10,3.458494662647179e-11,1.1577206110244105e-11,1.2391400294161705e-11,4.391319941384595e-12
sub-084,Fz,2.0909675186041595e-10,2.7624331785862776e-11,8.342390233668134e-12,1.0808994425967795e-11,2.5880615343357222e-12
sub-084,Cz,1.9447278328583302e-10,2.7437003528983565e-11,7.980033650741866e-12,9.83799549216868e-12,2.242344087388353e-12
sub-084,Pz,2.0411128885936613e-10,2.719122464715577e-11,9.552047376108393e-12,1.1293378428942365e-11,2.9114005394225024e-12
sub-085,Fp1,1.1446811965015742e-09,1.0635546183466936e-10,2.8257304198747176e-11,4.3515330512608983e-11,4.088402799759146e-11
sub-085,Fp2,1.1260485027811241e-09,1.0658680639468222e-10,2.676311274658136e-11,3.9138609789574344e-11,3.252639493551372e-11
sub-085,F3,7.439095112593237e-10,7.343260335501768e-11,1.9623767087450603e-11,3.1257124561748284e-11,3.2433482471369614e-11
sub-085,F4,7.462084494508877e-10,7.303518121995396e-11,1.9932732916309646e-11,2.7654525326541555e-11,2.686981015408641e-11
sub-085,C3,7.371117339989018e-10,7.012751298289573e-11,1.8248138638377555e-11,1.8186851170347332e-11,1.3678996616831502e-11
sub-085,C4,7.061049779557278e-10,6.834058678354206e-11,1.750493535959368e-11,1.8333275189909948e-11,1.38582429148717e-11
sub-085,P3,7.369848432311848e-10,6.993114520294275e-11,1.851769010326707e-11,1.8132231755344527e-11,1.3016914791546072e-11
sub-085,P4,7.720445833953736e-10,7.699269757262534e-11,2.014916144545318e-11,1.7754441168671925e-11,1.0306438387969577e-11
sub-085,O1,7.87434788445717e-10,7.724864522184749e-11,2.1035789655028738e-11,2.1729706323973927e-11,1.4666604427650926e-11
sub-085,O2,7.313754752388245e-10,7.166776167865868e-11,1.8686945230114725e-11,1.8298565183262355e-11,1.2951014507700139e-11
sub-085,F7,1.163868693994819e-08,1.8535845126184069e-09,9.94100431892285e-10,9.07465972894778e-10,1.5489097328764451e-09
sub-085,F8,2.3977080591091852e-09,4.776666705833035e-10,2.034290978129967e-10,3.4934478750626194e-10,5.495847185577727e-10
sub-085,T3,7.417563988929585e-10,7.576387673662895e-11,1.9648801227931512e-11,2.6965926362988216e-11,2.5016373030355077e-11
sub-085,T4,7.439006155710897e-10,7.704924806918354e-11,1.9754063021527552e-11,3.223797835815636e-11,3.0133861925092304e-11
sub-085,T5,7.409852383248378e-10,7.428625543442763e-11,1.9690477245448123e-11,2.2877507221578863e-11,1.815386695024479e-11
sub-085,T6,7.546181135442755e-10,7.840818028627072e-11,1.9854503688549193e-11,2.0899849147242986e-11,1.4199376864347561e-11
sub-085,Fz,7.685740606556376e-10,7.229220571228686e-11,1.9679402139517608e-11,1.637837548761166e-11,9.322030524382468e-12
sub-085,Cz,7.324840415716741e-10,6.697367086827257e-11,1.7803627816297012e-11,1.5396563975061768e-11,8.242456359421301e-12
sub-085,Pz,7.346376728970181e-10,6.836812914083518e-11,1.8045333739730883e-11,1.586191772989216e-11,1.0390619082195703e-11
